obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
2;90;92;1;2;1;3;2.30267015506979;Kondo et al. (2022);Experiment 4;Orientation
2;41;46;49;5;1;3;1.86302478506695;Kondo et al. (2022);Experiment 4;Orientation
2;148;132;73;-16;1;3;1.39113848190755;Kondo et al. (2022);Experiment 4;Orientation
2;38;54;-70;16;1;3;1.55739392701071;Kondo et al. (2022);Experiment 4;Orientation
2;41;66;-3;25;1;3;2.40145003004;Kondo et al. (2022);Experiment 4;Orientation
2;90;97;-49;7;1;3;2.33266537601594;Kondo et al. (2022);Experiment 4;Orientation
2;66;73;24;7;1;3;1.65629451698624;Kondo et al. (2022);Experiment 4;Orientation
2;97;94;-31;-3;1;3;1.7923414229881;Kondo et al. (2022);Experiment 4;Orientation
2;64;63;33;-1;1;3;2.7837655369658;Kondo et al. (2022);Experiment 4;Orientation
2;146;134;-82;-12;1;3;1.24734609096777;Kondo et al. (2022);Experiment 4;Orientation
2;5;5;-39;0;1;3;0.728676654980518;Kondo et al. (2022);Experiment 4;Orientation
2;172;136;13;-36;1;3;2.20208388799801;Kondo et al. (2022);Experiment 4;Orientation
2;116;123;56;7;1;3;1.55870355910156;Kondo et al. (2022);Experiment 4;Orientation
2;29;36;87;7;1;3;0.986319261952303;Kondo et al. (2022);Experiment 4;Orientation
2;131;62;78;-69;1;3;1.15233001904562;Kondo et al. (2022);Experiment 4;Orientation
2;99;93;32;-6;1;3;1.64692586299498;Kondo et al. (2022);Experiment 4;Orientation
2;144;119;-45;-25;1;3;1.77130081201904;Kondo et al. (2022);Experiment 4;Orientation
2;51;58;-87;7;1;3;1.8361720580142;Kondo et al. (2022);Experiment 4;Orientation
2;158;145;73;-13;1;4;1.61807158496231;Kondo et al. (2022);Experiment 4;Orientation
2;115;108;43;-7;1;4;1.37040434905794;Kondo et al. (2022);Experiment 4;Orientation
2;169;133;-54;-36;1;4;2.0212318910053;Kondo et al. (2022);Experiment 4;Orientation
2;5;6;-16;1;1;4;2.89260642405134;Kondo et al. (2022);Experiment 4;Orientation
2;44;53;-39;9;1;4;2.19031503400765;Kondo et al. (2022);Experiment 4;Orientation
2;56;9;-12;-47;1;4;1.71650112199131;Kondo et al. (2022);Experiment 4;Orientation
2;110;100;-54;-10;1;4;1.83504362998065;Kondo et al. (2022);Experiment 4;Orientation
2;25;33;85;8;1;4;1.05677579890471;Kondo et al. (2022);Experiment 4;Orientation
2;46;51;-21;5;1;4;1.01027655496728;Kondo et al. (2022);Experiment 4;Orientation
2;71;59;-25;-12;1;4;2.22046400106046;Kondo et al. (2022);Experiment 4;Orientation
2;80;79;-9;-1;1;4;1.55753295100294;Kondo et al. (2022);Experiment 4;Orientation
2;150;126;-70;-24;1;4;1.20791554998141;Kondo et al. (2022);Experiment 4;Orientation
2;116;119;34;3;1;4;1.0346694230102;Kondo et al. (2022);Experiment 4;Orientation
2;34;19;82;-15;1;4;1.86475572607014;Kondo et al. (2022);Experiment 4;Orientation
2;134;123;80;-11;1;4;1.6082472660346;Kondo et al. (2022);Experiment 4;Orientation
2;55;20;79;-35;1;4;1.44184363901149;Kondo et al. (2022);Experiment 4;Orientation
2;37;10;18;-27;1;4;1.92620956897736;Kondo et al. (2022);Experiment 4;Orientation
2;154;140;63;-14;1;4;1.62625073408708;Kondo et al. (2022);Experiment 4;Orientation
2;10;17;-36;7;1;4;1.82565797795542;Kondo et al. (2022);Experiment 4;Orientation
2;0;168;10;-12;1;4;1.09041624597739;Kondo et al. (2022);Experiment 4;Orientation
2;53;177;-53;-56;1;4;1.18843241606373;Kondo et al. (2022);Experiment 4;Orientation
2;120;138;-67;18;1;4;1.17013303295244;Kondo et al. (2022);Experiment 4;Orientation
2;168;141;-48;-27;1;4;1.69192743301392;Kondo et al. (2022);Experiment 4;Orientation
2;64;64;-76;0;1;4;1.62177909910679;Kondo et al. (2022);Experiment 4;Orientation
2;42;17;22;-25;1;4;1.66981104994193;Kondo et al. (2022);Experiment 4;Orientation
2;82;56;-40;-26;1;4;0.779931725934148;Kondo et al. (2022);Experiment 4;Orientation
2;100;106;-18;6;1;4;1.79665670497343;Kondo et al. (2022);Experiment 4;Orientation
2;149;147;-49;-2;1;4;0.88928046496585;Kondo et al. (2022);Experiment 4;Orientation
2;71;67;78;-4;1;4;2.32394396595191;Kondo et al. (2022);Experiment 4;Orientation
2;160;145;-89;-15;1;4;0.89601909997873;Kondo et al. (2022);Experiment 4;Orientation
2;126;132;34;6;1;4;1.04985157493502;Kondo et al. (2022);Experiment 4;Orientation
2;1;11;-55;10;1;4;1.96379437600262;Kondo et al. (2022);Experiment 4;Orientation
2;80;70;-79;-10;1;4;1.57555615704041;Kondo et al. (2022);Experiment 4;Orientation
2;152;148;-72;-4;1;4;1.40988154301886;Kondo et al. (2022);Experiment 4;Orientation
2;142;137;10;-5;1;4;1.56348759296816;Kondo et al. (2022);Experiment 4;Orientation
2;47;53;-85;6;1;4;2.10325661802199;Kondo et al. (2022);Experiment 4;Orientation
2;25;37;22;12;1;4;2.21528749901336;Kondo et al. (2022);Experiment 4;Orientation
2;164;154;41;-10;1;4;1.00947686494328;Kondo et al. (2022);Experiment 4;Orientation
2;112;115;52;3;1;4;1.3795222369954;Kondo et al. (2022);Experiment 4;Orientation
2;120;119;-8;-1;1;4;2.54014528798871;Kondo et al. (2022);Experiment 4;Orientation
2;0;2;-60;2;1;4;1.49154172709677;Kondo et al. (2022);Experiment 4;Orientation
2;166;141;14;-25;1;4;1.89341655396856;Kondo et al. (2022);Experiment 4;Orientation
2;142;126;24;-16;1;4;1.76023913500831;Kondo et al. (2022);Experiment 4;Orientation
2;159;129;-17;-30;1;4;0.532021892024204;Kondo et al. (2022);Experiment 4;Orientation
2;149;139;10;-10;1;4;1.7252340830164;Kondo et al. (2022);Experiment 4;Orientation
2;23;36;-54;13;1;4;1.75372252310626;Kondo et al. (2022);Experiment 4;Orientation
2;89;85;-66;-4;1;4;3.05676734296139;Kondo et al. (2022);Experiment 4;Orientation
2;98;103;-9;5;1;4;1.68949589598924;Kondo et al. (2022);Experiment 4;Orientation
2;49;78;49;29;1;4;1.2918839919148;Kondo et al. (2022);Experiment 4;Orientation
2;94;76;-45;-18;1;4;1.79801198991481;Kondo et al. (2022);Experiment 4;Orientation
2;43;65;51;22;1;5;1.91703026799951;Kondo et al. (2022);Experiment 4;Orientation
2;113;117;-70;4;1;5;0.809138118987903;Kondo et al. (2022);Experiment 4;Orientation
2;10;11;-77;1;1;5;0.45023397100158;Kondo et al. (2022);Experiment 4;Orientation
2;176;158;14;-18;1;5;1.30903739493806;Kondo et al. (2022);Experiment 4;Orientation
2;98;103;78;5;1;5;2.22764430206735;Kondo et al. (2022);Experiment 4;Orientation
2;173;167;-75;-6;1;5;0.92854927200824;Kondo et al. (2022);Experiment 4;Orientation
2;110;108;63;-2;1;5;1.52276045992039;Kondo et al. (2022);Experiment 4;Orientation
2;35;39;75;4;1;5;2.67824635701254;Kondo et al. (2022);Experiment 4;Orientation
2;127;115;88;-12;1;5;1.5076691970462;Kondo et al. (2022);Experiment 4;Orientation
2;44;50;83;6;1;5;1.16949857410509;Kondo et al. (2022);Experiment 4;Orientation
2;42;115;2;73;1;5;1.82738416595384;Kondo et al. (2022);Experiment 4;Orientation
2;62;44;-20;-18;1;5;2.23284558497835;Kondo et al. (2022);Experiment 4;Orientation
2;71;64;-9;-7;1;5;1.35086049197707;Kondo et al. (2022);Experiment 4;Orientation
2;9;27;62;18;1;5;1.82863071199972;Kondo et al. (2022);Experiment 4;Orientation
2;1;177;8;-4;1;5;2.45911407005042;Kondo et al. (2022);Experiment 4;Orientation
2;12;8;-11;-4;1;5;1.96321379696019;Kondo et al. (2022);Experiment 4;Orientation
2;112;122;80;10;1;5;1.80715328804217;Kondo et al. (2022);Experiment 4;Orientation
2;49;22;63;-27;1;5;1.28958266903646;Kondo et al. (2022);Experiment 4;Orientation
2;175;1;54;6;1;5;0.962891431991011;Kondo et al. (2022);Experiment 4;Orientation
2;95;98;80;3;1;5;2.08716138405725;Kondo et al. (2022);Experiment 4;Orientation
2;111;111;-16;0;1;5;0.90418888698332;Kondo et al. (2022);Experiment 4;Orientation
2;132;136;-21;4;1;5;1.28944893402513;Kondo et al. (2022);Experiment 4;Orientation
2;158;141;-26;-17;1;5;1.93101889698301;Kondo et al. (2022);Experiment 4;Orientation
2;24;28;-46;4;1;5;1.789634648012;Kondo et al. (2022);Experiment 4;Orientation
2;112;123;-88;11;1;5;0.834663396002725;Kondo et al. (2022);Experiment 4;Orientation
2;6;31;-74;25;1;5;1.64033926592674;Kondo et al. (2022);Experiment 4;Orientation
2;115;103;71;-12;1;5;0.941033708979376;Kondo et al. (2022);Experiment 4;Orientation
2;59;69;56;10;1;5;2.10019321204163;Kondo et al. (2022);Experiment 4;Orientation
2;50;62;9;12;1;5;1.08440718892962;Kondo et al. (2022);Experiment 4;Orientation
2;41;60;9;19;1;5;1.66479027702007;Kondo et al. (2022);Experiment 4;Orientation
2;110;144;-69;34;1;5;1.53681852098089;Kondo et al. (2022);Experiment 4;Orientation
2;83;70;27;-13;1;5;1.13721749698743;Kondo et al. (2022);Experiment 4;Orientation
2;55;67;28;12;1;5;1.16099030594341;Kondo et al. (2022);Experiment 4;Orientation
2;175;155;60;-20;1;5;0.628745092079043;Kondo et al. (2022);Experiment 4;Orientation
2;174;166;1;-8;1;5;2.1866285239812;Kondo et al. (2022);Experiment 4;Orientation
2;81;57;-87;-24;1;5;0.952444170950912;Kondo et al. (2022);Experiment 4;Orientation
2;168;168;-87;0;1;5;1.6943256900413;Kondo et al. (2022);Experiment 4;Orientation
2;45;41;-57;-4;1;5;1.4649765669601;Kondo et al. (2022);Experiment 4;Orientation
2;68;37;-23;-31;1;5;1.99226606404409;Kondo et al. (2022);Experiment 4;Orientation
2;34;19;34;-15;1;5;1.83060516603291;Kondo et al. (2022);Experiment 4;Orientation
2;30;32;4;2;1;5;1.62035386101343;Kondo et al. (2022);Experiment 4;Orientation
2;46;20;-16;-26;1;5;1.14920668595005;Kondo et al. (2022);Experiment 4;Orientation
2;89;89;-43;0;1;5;2.13847930298652;Kondo et al. (2022);Experiment 4;Orientation
2;134;133;-45;-1;1;5;1.0193258690415;Kondo et al. (2022);Experiment 4;Orientation
2;139;108;-5;-31;1;5;1.49831478204578;Kondo et al. (2022);Experiment 4;Orientation
2;35;39;-76;4;1;5;0.882311345078051;Kondo et al. (2022);Experiment 4;Orientation
2;170;144;45;-26;1;5;1.9422991250176;Kondo et al. (2022);Experiment 4;Orientation
2;140;130;30;-10;1;5;0.581430395017378;Kondo et al. (2022);Experiment 4;Orientation
2;155;152;-15;-3;1;5;1.12736235396005;Kondo et al. (2022);Experiment 4;Orientation
2;95;86;60;-9;1;5;2.51389689499047;Kondo et al. (2022);Experiment 4;Orientation
2;90;96;5;6;1;6;4.60832589794882;Kondo et al. (2022);Experiment 4;Orientation
2;152;133;-62;-19;1;6;2.22678119596094;Kondo et al. (2022);Experiment 4;Orientation
2;179;171;-27;-8;1;6;2.72997194994241;Kondo et al. (2022);Experiment 4;Orientation
2;90;70;89;-20;1;6;1.56453470198903;Kondo et al. (2022);Experiment 4;Orientation
2;107;100;-17;-7;1;6;1.71262789401226;Kondo et al. (2022);Experiment 4;Orientation
2;38;65;69;27;1;6;1.33414174604695;Kondo et al. (2022);Experiment 4;Orientation
2;58;54;-20;-4;1;6;2.03985626797657;Kondo et al. (2022);Experiment 4;Orientation
2;108;94;-50;-14;1;6;1.4838809230132;Kondo et al. (2022);Experiment 4;Orientation
2;87;76;21;-11;1;6;1.62352671602275;Kondo et al. (2022);Experiment 4;Orientation
2;68;78;19;10;1;6;1.80851542798337;Kondo et al. (2022);Experiment 4;Orientation
2;66;62;2;-4;1;6;2.29071841901168;Kondo et al. (2022);Experiment 4;Orientation
2;44;65;22;21;1;6;2.64445870206691;Kondo et al. (2022);Experiment 4;Orientation
2;39;39;5;0;1;6;1.20762204995845;Kondo et al. (2022);Experiment 4;Orientation
2;75;64;-36;-11;1;6;0.562120273010805;Kondo et al. (2022);Experiment 4;Orientation
2;3;159;72;-24;1;6;1.15040815202519;Kondo et al. (2022);Experiment 4;Orientation
2;41;38;-38;-3;1;6;1.98019261902664;Kondo et al. (2022);Experiment 4;Orientation
2;22;25;19;3;1;6;1.74817961303052;Kondo et al. (2022);Experiment 4;Orientation
2;100;102;-78;2;1;6;2.18678767804522;Kondo et al. (2022);Experiment 4;Orientation
2;71;58;29;-13;1;6;1.51467456296086;Kondo et al. (2022);Experiment 4;Orientation
2;42;67;29;25;1;6;1.98391833296046;Kondo et al. (2022);Experiment 4;Orientation
2;65;40;-23;-25;1;6;1.01494403299876;Kondo et al. (2022);Experiment 4;Orientation
2;68;68;-3;0;1;6;1.83414977102075;Kondo et al. (2022);Experiment 4;Orientation
2;22;29;46;7;1;6;1.00855316699017;Kondo et al. (2022);Experiment 4;Orientation
2;61;59;-39;-2;1;6;1.594142129994;Kondo et al. (2022);Experiment 4;Orientation
2;153;140;88;-13;1;6;0.648532270919532;Kondo et al. (2022);Experiment 4;Orientation
2;93;93;60;0;1;6;2.11400014802348;Kondo et al. (2022);Experiment 4;Orientation
2;82;75;11;-7;1;6;2.52736169600394;Kondo et al. (2022);Experiment 4;Orientation
2;66;50;16;-16;1;6;2.58535496296827;Kondo et al. (2022);Experiment 4;Orientation
2;156;151;-90;-5;1;6;3.22548964095768;Kondo et al. (2022);Experiment 4;Orientation
2;95;89;61;-6;1;6;0.914917511981912;Kondo et al. (2022);Experiment 4;Orientation
2;109;112;-14;3;1;6;1.3755891880719;Kondo et al. (2022);Experiment 4;Orientation
2;64;66;45;2;1;6;0.802625717944466;Kondo et al. (2022);Experiment 4;Orientation
2;107;101;-43;-6;1;6;1.53350571996998;Kondo et al. (2022);Experiment 4;Orientation
2;129;95;-22;-34;1;6;3.92034382896964;Kondo et al. (2022);Experiment 4;Orientation
2;12;32;-63;20;1;6;1.07584365201183;Kondo et al. (2022);Experiment 4;Orientation
2;153;151;39;-2;1;6;2.33006017201114;Kondo et al. (2022);Experiment 4;Orientation
2;29;31;-56;2;1;6;0.55641880701296;Kondo et al. (2022);Experiment 4;Orientation
2;165;138;44;-27;1;6;1.74749352002982;Kondo et al. (2022);Experiment 4;Orientation
2;176;5;-11;9;1;6;1.39984931400977;Kondo et al. (2022);Experiment 4;Orientation
2;19;20;-23;1;1;6;2.18830126198009;Kondo et al. (2022);Experiment 4;Orientation
2;109;113;-90;4;1;6;0.921547214966267;Kondo et al. (2022);Experiment 4;Orientation
2;15;13;-86;-2;1;6;1.87759546807501;Kondo et al. (2022);Experiment 4;Orientation
2;62;63;-47;1;1;6;1.57879661209881;Kondo et al. (2022);Experiment 4;Orientation
2;54;50;8;-4;1;6;1.66583758592606;Kondo et al. (2022);Experiment 4;Orientation
2;26;74;28;48;1;6;1.40917266602628;Kondo et al. (2022);Experiment 4;Orientation
2;52;70;-26;18;1;6;0.451548279030249;Kondo et al. (2022);Experiment 4;Orientation
2;119;119;-67;0;1;6;1.32544143800624;Kondo et al. (2022);Experiment 4;Orientation
2;114;127;5;13;1;6;1.08974473795388;Kondo et al. (2022);Experiment 4;Orientation
2;57;74;57;17;1;6;1.92355934798252;Kondo et al. (2022);Experiment 4;Orientation
2;120;125;-63;5;1;6;2.05572749895509;Kondo et al. (2022);Experiment 4;Orientation
2;97;76;23;-21;1;7;2.04293628409505;Kondo et al. (2022);Experiment 4;Orientation
2;156;144;-59;-12;1;7;1.7593763419427;Kondo et al. (2022);Experiment 4;Orientation
2;78;62;78;-16;1;7;1.87523946305737;Kondo et al. (2022);Experiment 4;Orientation
2;128;132;-50;4;1;7;2.32084793492686;Kondo et al. (2022);Experiment 4;Orientation
2;10;132;-62;-58;1;7;1.20443768892437;Kondo et al. (2022);Experiment 4;Orientation
2;47;63;-37;16;1;7;1.5688017369248;Kondo et al. (2022);Experiment 4;Orientation
2;109;61;-62;-48;1;7;2.15495683904737;Kondo et al. (2022);Experiment 4;Orientation
2;47;47;62;0;1;7;1.87299806892406;Kondo et al. (2022);Experiment 4;Orientation
2;4;21;43;17;1;7;1.60645436507184;Kondo et al. (2022);Experiment 4;Orientation
2;60;81;-56;21;1;7;1.04078897892032;Kondo et al. (2022);Experiment 4;Orientation
2;76;69;-16;-7;1;7;3.29318173101638;Kondo et al. (2022);Experiment 4;Orientation
2;104;123;-28;19;1;7;0.710507820011117;Kondo et al. (2022);Experiment 4;Orientation
2;38;45;66;7;1;7;1.26975918200333;Kondo et al. (2022);Experiment 4;Orientation
2;135;143;83;8;1;7;1.60353034501895;Kondo et al. (2022);Experiment 4;Orientation
2;134;116;1;-18;1;7;1.78210921492428;Kondo et al. (2022);Experiment 4;Orientation
2;20;45;-66;25;1;7;0.766184921958484;Kondo et al. (2022);Experiment 4;Orientation
2;133;143;67;10;1;7;1.07280520792119;Kondo et al. (2022);Experiment 4;Orientation
2;125;121;8;-4;1;7;1.74331943399739;Kondo et al. (2022);Experiment 4;Orientation
2;34;46;-89;12;1;7;0.534691044013016;Kondo et al. (2022);Experiment 4;Orientation
2;167;151;47;-16;1;7;1.18489766202401;Kondo et al. (2022);Experiment 4;Orientation
2;8;167;-21;-21;1;7;1.02469014900271;Kondo et al. (2022);Experiment 4;Orientation
2;105;107;83;2;1;7;1.47252501791809;Kondo et al. (2022);Experiment 4;Orientation
2;8;12;-83;4;1;7;1.15843666694127;Kondo et al. (2022);Experiment 4;Orientation
2;62;71;-54;9;1;7;1.52320099202916;Kondo et al. (2022);Experiment 4;Orientation
2;66;113;-4;47;1;7;1.68651637691073;Kondo et al. (2022);Experiment 4;Orientation
2;8;40;58;32;1;7;1.34468746499624;Kondo et al. (2022);Experiment 4;Orientation
2;100;113;88;13;1;7;1.33729873306584;Kondo et al. (2022);Experiment 4;Orientation
2;27;52;73;25;1;7;2.27219233301003;Kondo et al. (2022);Experiment 4;Orientation
2;115;116;-88;1;1;7;2.04669831995852;Kondo et al. (2022);Experiment 4;Orientation
2;151;125;-36;-26;1;7;0.879558848100714;Kondo et al. (2022);Experiment 4;Orientation
2;141;126;10;-15;1;7;1.37999804096762;Kondo et al. (2022);Experiment 4;Orientation
2;131;125;10;-6;1;7;0.85253753408324;Kondo et al. (2022);Experiment 4;Orientation
2;55;57;76;2;1;7;1.79931876296178;Kondo et al. (2022);Experiment 4;Orientation
2;133;134;-78;1;1;7;2.11397785902955;Kondo et al. (2022);Experiment 4;Orientation
2;58;54;75;-4;1;7;0.616029762080871;Kondo et al. (2022);Experiment 4;Orientation
2;130;137;-72;7;1;7;1.39475644996855;Kondo et al. (2022);Experiment 4;Orientation
2;69;59;61;-10;1;7;1.51149642502423;Kondo et al. (2022);Experiment 4;Orientation
2;169;163;80;-6;1;7;2.99058065901045;Kondo et al. (2022);Experiment 4;Orientation
2;120;139;49;19;1;7;2.09261574200355;Kondo et al. (2022);Experiment 4;Orientation
2;46;44;74;-2;1;7;1.78239098598715;Kondo et al. (2022);Experiment 4;Orientation
2;121;135;-75;14;1;7;1.83010410098359;Kondo et al. (2022);Experiment 4;Orientation
2;115;127;6;12;1;7;1.07645428401884;Kondo et al. (2022);Experiment 4;Orientation
2;8;13;-73;5;1;7;1.50683056504931;Kondo et al. (2022);Experiment 4;Orientation
2;62;58;-54;-4;1;7;0.954239065991715;Kondo et al. (2022);Experiment 4;Orientation
2;126;120;-64;-6;1;7;1.74401475407649;Kondo et al. (2022);Experiment 4;Orientation
2;108;121;18;13;1;7;2.40830907900818;Kondo et al. (2022);Experiment 4;Orientation
2;82;86;26;4;1;7;1.17816920101177;Kondo et al. (2022);Experiment 4;Orientation
2;52;38;30;-14;1;7;0.81923486397136;Kondo et al. (2022);Experiment 4;Orientation
2;164;170;68;6;1;7;1.15397237206344;Kondo et al. (2022);Experiment 4;Orientation
2;134;127;30;-7;1;7;1.04821691301186;Kondo et al. (2022);Experiment 4;Orientation
2;107;112;27;5;1;8;1.09097704698797;Kondo et al. (2022);Experiment 4;Orientation
2;99;89;8;-10;1;8;3.86786826094612;Kondo et al. (2022);Experiment 4;Orientation
2;44;49;55;5;1;8;2.00992821098771;Kondo et al. (2022);Experiment 4;Orientation
2;123;104;-79;-19;1;8;1.80352959001902;Kondo et al. (2022);Experiment 4;Orientation
2;66;76;57;10;1;8;2.03261040407233;Kondo et al. (2022);Experiment 4;Orientation
2;8;177;58;-11;1;8;1.4055485939607;Kondo et al. (2022);Experiment 4;Orientation
2;127;119;61;-8;1;8;1.53920899098739;Kondo et al. (2022);Experiment 4;Orientation
2;79;68;48;-11;1;8;1.09002555592451;Kondo et al. (2022);Experiment 4;Orientation
2;140;123;-61;-17;1;8;1.54012271401007;Kondo et al. (2022);Experiment 4;Orientation
2;121;115;19;-6;1;8;1.92500767600723;Kondo et al. (2022);Experiment 4;Orientation
2;94;87;27;-7;1;8;2.66377606301103;Kondo et al. (2022);Experiment 4;Orientation
2;15;18;79;3;1;8;2.15995528397616;Kondo et al. (2022);Experiment 4;Orientation
2;7;14;8;7;1;8;1.5083165919641;Kondo et al. (2022);Experiment 4;Orientation
2;32;36;-25;4;1;8;0.98630212910939;Kondo et al. (2022);Experiment 4;Orientation
2;174;157;38;-17;1;8;1.23379298904911;Kondo et al. (2022);Experiment 4;Orientation
2;73;69;-79;-4;1;8;1.03981752903201;Kondo et al. (2022);Experiment 4;Orientation
2;9;40;64;31;1;8;1.30770936596673;Kondo et al. (2022);Experiment 4;Orientation
2;174;157;15;-17;1;8;1.2418553289026;Kondo et al. (2022);Experiment 4;Orientation
2;172;169;2;-3;1;8;1.66139085008763;Kondo et al. (2022);Experiment 4;Orientation
2;162;158;10;-4;1;8;1.36556567205116;Kondo et al. (2022);Experiment 4;Orientation
2;18;29;-36;11;1;8;2.40200417093001;Kondo et al. (2022);Experiment 4;Orientation
2;42;46;-24;4;1;8;1.31739529897459;Kondo et al. (2022);Experiment 4;Orientation
2;6;173;36;-13;1;8;2.79348973406013;Kondo et al. (2022);Experiment 4;Orientation
2;83;75;-77;-8;1;8;1.63257608702406;Kondo et al. (2022);Experiment 4;Orientation
2;74;73;9;-1;1;8;2.04544363403693;Kondo et al. (2022);Experiment 4;Orientation
2;118;117;-44;-1;1;8;1.38662611297332;Kondo et al. (2022);Experiment 4;Orientation
