obs;theta;resp;error;rt;block;delta;trial;cond;study;experiment;stimulus;expnum
12;50;NaN;NaN;2.00868068892305;4;16;8643;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;6;12.5;6.5;1.51630815780027;4;44;8644;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;68;NaN;NaN;2.00871797953096;4;-62;8645;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;84;75.5;-8.5;1.33454381254887;4;-16;8646;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;49;71;22;1.1573012101162;4;35;8647;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;166;128;-38;1.39469253707375;4;63;8648;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;71;NaN;NaN;2.00871866376292;4;-85;8649;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;153;151;-2;2.01820279438471;4;-82;8650;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;90;91.5;1.5;1.45340574424336;4;NaN;8651;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;106;111;5;2.87116216335926;4;-16;8652;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;22;33.5;11.5;1.5759608146036;4;84;8653;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;41;35.5;-5.5;2.06088788238503;4;-19;8654;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;96;NaN;NaN;2.00867384660978;4;-55;8655;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;18;42;24;2.29737328704505;4;78;8656;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;124;NaN;NaN;2.00871182144965;4;74;8657;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;86;81;-5;3.20488128913075;4;38;8658;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;65;64.5;-0.5;1.44022813284028;4;21;8659;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;21;39.5;18.5;2.62639037503868;4;44;8660;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;1;NaN;NaN;2.00872482184514;4;20;8661;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;50;49;-1;1.61632635835485;4;-49;8662;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;136;145.5;9.5;1.86761921347352;4;-86;8663;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;75;71;-4;1.7644586804854;4;61;8664;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;134;139;5;1.35389011160987;4;-59;8665;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;123;126;3;2.04013309310631;4;11;8666;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;19;52.5;33.5;1.16218662189294;4;-76;8667;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;136;130.5;-5.5;1.34359106145985;4;63;8668;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;90;NaN;NaN;2.00869539989708;4;46;8669;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;52;59.5;7.5;1.33717331359367;4;38;8670;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;101;NaN;NaN;2.00872037434146;4;-49;8671;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;146;135.5;-10.5;1.62699523554511;4;-45;8672;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;61;53.5;-7.5;2.13358540970967;4;85;8673;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;8;76;68;1.13194428083625;4;53;8674;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;131;NaN;NaN;2.00872516395975;4;57;8675;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;27;47;20;1.32623348079233;4;-76;8676;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;25;NaN;NaN;2.00872755877026;4;2;8677;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;139;144;5;1.18397425837975;4;66;8678;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;124;51;-73;2.73250233991803;4;15;8679;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;76;72;-4;1.8427183243839;4;48;8680;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;150;NaN;NaN;2.0087364537776;4;-74;8681;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;96;93;-3;2.78422612393751;4;54;8682;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;1;NaN;NaN;2.00868376796461;4;-85;8683;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;88;86.5;-1.5;1.63971441194917;4;-87;8684;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;144;124;-20;0.986180767609767;4;-56;8685;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;93;96.5;3.5;1.86269069512218;4;51;8686;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;131;NaN;NaN;2.00872858511684;4;-38;8687;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;141;141.5;0.5;1.09146515468274;4;-10;8688;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;114;NaN;NaN;2.00874158551233;4;27;8689;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;13;11.5;-1.5;1.48689065762665;4;-79;8690;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;46;NaN;NaN;2.00870121586286;4;-33;8691;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;114;123.5;9.5;1.9787483046639;4;-68;8692;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;30;NaN;NaN;2.00874090128127;4;84;8693;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;75;60.5;-14.5;2.38688272054242;4;-45;8694;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;20;27;7;0.919286206290963;4;55;8695;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;6;27;21;1.86220489087009;4;14;8696;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;13;NaN;NaN;2.00872413761317;4;-7;8697;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;125;115.5;-9.5;1.12307527419034;4;68;8698;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;25;NaN;NaN;2.00872208492001;4;-80;8699;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;92;100;8;1.3735138664797;4;-67;8700;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;153;115;-38;0.808807819106732;4;NaN;8701;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;100;109.5;9.5;2.88409242513262;4;53;8702;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;123;118.5;-4.5;1.35644126816624;4;-23;8703;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;47;64.5;17.5;1.65010993871874;4;76;8704;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;12;NaN;NaN;2.0087268745383;4;35;8705;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;151;139;-12;2.21525355203448;4;41;8706;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;85;66.5;-18.5;2.21077560002141;4;66;8707;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;164;163.5;-0.5;1.46957584141819;4;-79;8708;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;110;NaN;NaN;2.00872311126659;4;54;8709;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;36;43;7;1.37801405601203;4;74;8710;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;136;NaN;NaN;2.00871079510216;4;80;8711;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;90;87;-3;0.770433388558558;4;46;8712;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;121;NaN;NaN;2.00873474319906;4;-31;8713;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;59;60.5;1.5;2.00296598876048;4;62;8714;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;10;7;-3;1.34257668849659;4;49;8715;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;136;109.5;-26.5;1.00470530483017;4;54;8716;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;116;NaN;NaN;2.00871011087111;4;20;8717;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;7;8.5;1.5;1.5160950197378;4;-71;8718;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;101;NaN;NaN;2.00868308373356;4;86;8719;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;76;66.5;-9.5;1.39027034991341;4;25;8720;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;33;NaN;NaN;2.00869950528522;4;43;8721;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;163;157.5;-5.5;1.31773498541679;4;50;8722;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;122;136;14;1.49296731616869;4;41;8723;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;83;80;-3;0.885042822466858;4;39;8724;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;166;NaN;NaN;2.0087172952999;4;-83;8725;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;159;147.5;-11.5;2.03315564400327;4;7;8726;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;134;58;-76;1.01120926584554;4;25;8727;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;95;88;-7;1.4867233630639;4;39;8728;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;6;NaN;NaN;2.00874500666941;4;89;8729;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;91;87;-4;1.75451543063264;4;-85;8730;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;164;162;-2;1.60839166960432;4;-73;8731;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;132;142;10;1.06790741171608;4;32;8732;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;141;NaN;NaN;2.00873576954564;4;-9;8733;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;79;61.5;-17.5;1.28836709201551;4;62;8734;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;146;NaN;NaN;2.00872174280357;4;-67;8735;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;155;129.5;-25.5;1.23602749979;4;-9;8736;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;147;NaN;NaN;2.00876655995671;4;8;8737;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;95;99;4;1.73013489947789;4;52;8738;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;32;NaN;NaN;2.00870634759849;4;63;8739;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;17;33.5;16.5;2.70000271966728;4;15;8740;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;50;42;-8;0.859734131496225;4;-33;8741;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;172;157;-15;1.90911168624552;4;58;8742;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;124;NaN;NaN;2.0087029264414;4;48;8743;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;74;62;-12;1.73600834131139;4;50;8744;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;121;131.5;10.5;2.56659402965579;4;-47;8745;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;45;44;-1;1.92331359196578;4;76;8746;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;107;NaN;NaN;2.0087101108702;4;-62;8747;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;114;125.5;11.5;1.60557845244421;4;-7;8748;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;171;6;15;1.52930307943643;4;-57;8749;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;28;19;-9;0.656280336955206;4;-37;8750;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;151;147.5;-3.5;1.34097456081054;4;NaN;8751;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;68;45.5;-22.5;2.27484428590014;4;83;8752;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;44;NaN;NaN;2.00875971764344;4;24;8753;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;123;149;26;0.718841319073363;4;-79;8754;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;3;NaN;NaN;2.00873303262142;4;-60;8755;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;111;74;-37;0.769384119796086;4;72;8756;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;147;5;38;2.4633859425885;4;-36;8757;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;118;130;12;2.46387277318809;4;29;8758;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;158;152;-6;1.63339656185872;4;-40;8759;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;157;158;1;1.05163091656777;4;1;8760;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;84;NaN;NaN;2.00877340226998;4;73;8761;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;159;151;-8;1.62479030004761;4;-75;8762;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;147;NaN;NaN;2.00852913168092;4;12;8763;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;63;57;-6;1.99119926238291;4;84;8764;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;173;NaN;NaN;2.00870087374733;4;70;8765;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;63;56.5;-6.5;1.68628935512425;4;-70;8766;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;47;NaN;NaN;2.0087005316318;4;16;8767;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;92;79.5;-12.5;1.26610254628304;4;-45;8768;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;175;166.5;-8.5;1.98723345752842;4;-83;8769;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;103;101.5;-1.5;2.99971691623614;4;72;8770;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;146;NaN;NaN;2.00870942664005;4;-43;8771;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;141;164.5;23.5;2.08647060800649;4;5;8772;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;138;148;10;2.51131532170257;4;3;8773;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;44;43;-1;2.58230945510331;4;-86;8774;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;153;NaN;NaN;2.00873919070273;4;71;8775;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;166;166.5;0.5;1.6617781357827;4;-13;8776;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;144;NaN;NaN;2.00872790088579;4;22;8777;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;4;12.5;8.5;2.57849691807041;4;-40;8778;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;77;54;-23;0.823299154685628;4;-73;8779;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;162;156.5;-5.5;2.08239361555843;4;-85;8780;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;34;NaN;NaN;2.00872174280357;4;-52;8781;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;123;116.5;-6.5;1.28610776012647;4;-89;8782;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;19;NaN;NaN;2.00869882105326;4;-76;8783;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;158;140.5;-17.5;2.7780023556561;4;41;8784;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;157;136.5;-20.5;2.10255380780109;4;1;8785;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;82;85.5;3.5;2.36613853685139;4;75;8786;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;43;69;26;1.50725509292351;4;39;8787;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;29;42.5;13.5;2.08256159435314;4;14;8788;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;74;NaN;NaN;2.00874329609087;4;-45;8789;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;158;146.5;-11.5;3.31826937009464;4;-84;8790;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;114;156;42;1.3011310855718;4;44;8791;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;138;148.5;10.5;2.42107855028917;4;-24;8792;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;80;NaN;NaN;2.00873337473695;4;58;8793;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;151;142.5;-8.5;3.06720162708734;4;-71;8794;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;49;40;-9;1.14038359020105;4;-78;8795;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;147;157;10;1.76229616733053;4;82;8796;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;21;NaN;NaN;2.0086943735505;4;-54;8797;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;37;44;7;0.955121796447202;4;-16;8798;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;49;NaN;NaN;2.00876074399002;4;-12;8799;1;Pascucci et al. (2024);Experiment 1;Orientation;1
12;62;62.5;0.5;2.64441268645442;4;-13;8800;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;16;39;23;0.929230440444371;1;NaN;8801;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;0;179;-1;2.00331532294877;1;16;8802;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;154;NaN;NaN;2.00876391304337;1;26;8803;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;13;27.5;14.5;1.83261016741744;1;-39;8804;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;91;58;-33;2.8868541900847;1;-78;8805;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;170;146.5;-23.5;3.01929742053835;1;-79;8806;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;46;55;9;2.83416749393291;1;-56;8807;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;104;111;7;1.03066535671678;1;-58;8808;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;69;63;-6;2.06088850737433;1;35;8809;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;91;111;20;2.65793848209432;1;-22;8810;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;3;0.5;-2.5;3.13520295185299;1;88;8811;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;93;109;16;2.64116745767024;1;-90;8812;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;168;160;-8;3.59964992645837;1;-75;8813;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;38;54.5;16.5;2.1905147284815;1;-50;8814;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;135;126.5;-8.5;3.11046670863652;1;83;8815;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;70;71;1;1.72868701833431;1;65;8816;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;155;NaN;NaN;2.00875501794508;1;-85;8817;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;125;121;-4;4.15500070467533;1;30;8818;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;107;NaN;NaN;2.00875672853726;1;18;8819;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;22;53.5;31.5;3.57940673445773;1;85;8820;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;171;NaN;NaN;2.00875228099176;1;31;8821;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;145;119.5;-25.5;3.72286483409698;1;26;8822;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;79;NaN;NaN;2.00874064894015;1;66;8823;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;35;57.5;22.5;2.74018838099437;1;44;8824;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;80;NaN;NaN;2.00877246602249;1;-45;8825;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;43;67.5;24.5;2.57264132763157;1;37;8826;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;174;NaN;NaN;2.00879607224851;1;49;8827;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;139;131;-8;2.25970080641855;1;35;8828;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;53;NaN;NaN;2.0087840980741;1;86;8829;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;146;124;-22;1.71069189148329;1;87;8830;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;101;112;11;3.09816410284839;1;45;8831;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;131;120.5;-10.5;2.28534674454568;1;-30;8832;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;30;54;24;2.73750616660618;1;-79;8833;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;133;122;-11;3.62025644902678;1;77;8834;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;63;NaN;NaN;2.008736201391;1;70;8835;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;40;55.5;15.5;3.29777661866319;1;23;8836;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;176;NaN;NaN;2.0087851244316;1;44;8837;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;50;61.5;11.5;2.83625168399158;1;-54;8838;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;146;NaN;NaN;2.00875638642174;1;84;8839;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;9;36;27;0.943659659063997;1;-43;8840;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;88;NaN;NaN;2.00873688562569;1;-79;8841;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;139;117.5;-21.5;2.88026942218494;1;-51;8842;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;151;103;-48;2.41224319670073;1;-12;8843;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;51;117;66;2.1789322835757;1;-80;8844;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;113;NaN;NaN;2.00880394098567;1;-62;8845;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;158;128.5;-29.5;2.0416908315965;1;-45;8846;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;108;NaN;NaN;2.00873346443404;1;50;8847;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;120;115.5;-4.5;2.67000844683207;1;-12;8848;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;126;NaN;NaN;2.00877246602249;1;-6;8849;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;152;137;-15;1.98457095508638;1;-26;8850;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;64;66;2;2.22606022725449;1;NaN;8851;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;126;115.5;-10.5;3.47321738791288;1;-62;8852;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;157;NaN;NaN;2.0087553600606;1;-31;8853;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;59;69;10;1.17911600157822;1;-82;8854;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;17;NaN;NaN;2.00875125463426;1;42;8855;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;176;2;6;2.47422629738139;1;21;8856;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;18;24.5;6.5;3.08678761369083;1;-22;8857;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;45;60;15;2.85090054312604;1;-27;8858;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;61;57.5;-3.5;2.36809545321375;1;-16;8859;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;63;69;6;3.24112065576628;1;-2;8860;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;103;NaN;NaN;2.00877999264412;1;-40;8861;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;111;109.5;-1.5;2.21324581117369;1;-8;8862;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;94;NaN;NaN;2.00874749131981;1;17;8863;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;43;59;16;2.72267701066448;1;51;8864;1;Pascucci et al. (2024);Experiment 1;Orientation;1
13;19;NaN;NaN;2.00877896628663;1;24;8865;1;Pascucci et al. (2024);Experiment 1;Orientation;1
