obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
6;9;1;81;-8;1;5;1.04145271099969;Kondo et al. (2022);Experiment 1;Orientation
6;137;129;52;-8;1;5;0.972769426999548;Kondo et al. (2022);Experiment 1;Orientation
6;46;60;-89;14;1;5;1.11055586200018;Kondo et al. (2022);Experiment 1;Orientation
6;47;49;-1;2;1;5;0.382487210999898;Kondo et al. (2022);Experiment 1;Orientation
6;83;83;-36;0;1;5;0.839102939999975;Kondo et al. (2022);Experiment 1;Orientation
6;13;27;70;14;1;5;0.362300841999968;Kondo et al. (2022);Experiment 1;Orientation
6;110;115;83;5;1;5;0.606947596999817;Kondo et al. (2022);Experiment 1;Orientation
6;149;139;-39;-10;1;5;1.12083583700041;Kondo et al. (2022);Experiment 1;Orientation
6;124;119;25;-5;1;5;1.0602442469999;Kondo et al. (2022);Experiment 1;Orientation
6;82;82;42;0;1;5;0.508457421000458;Kondo et al. (2022);Experiment 1;Orientation
6;147;146;-65;-1;1;5;0.858437662000142;Kondo et al. (2022);Experiment 1;Orientation
6;94;125;53;31;1;5;0.938134336000076;Kondo et al. (2022);Experiment 1;Orientation
6;83;70;11;-13;1;5;0.474413311000717;Kondo et al. (2022);Experiment 1;Orientation
6;153;143;-70;-10;1;5;0.608375517999775;Kondo et al. (2022);Experiment 1;Orientation
6;76;71;77;-5;1;5;0.507044488999782;Kondo et al. (2022);Experiment 1;Orientation
6;175;153;81;-22;1;5;1.20952933799981;Kondo et al. (2022);Experiment 1;Orientation
6;59;74;-64;15;1;5;0.290237442000034;Kondo et al. (2022);Experiment 1;Orientation
6;141;129;-82;-12;1;5;0.437345663000087;Kondo et al. (2022);Experiment 1;Orientation
6;54;64;87;10;1;5;0.501309209999818;Kondo et al. (2022);Experiment 1;Orientation
6;148;144;86;-4;1;5;1.0640681269997;Kondo et al. (2022);Experiment 1;Orientation
6;28;38;-60;10;1;5;1.39349994099939;Kondo et al. (2022);Experiment 1;Orientation
6;56;46;-28;-10;1;5;0.446260126999732;Kondo et al. (2022);Experiment 1;Orientation
6;158;158;78;0;1;5;0.683069192000403;Kondo et al. (2022);Experiment 1;Orientation
6;68;70;90;2;1;5;0.814837413000532;Kondo et al. (2022);Experiment 1;Orientation
6;23;23;45;0;1;5;0.872902291000173;Kondo et al. (2022);Experiment 1;Orientation
6;176;171;27;-5;1;5;0.551643114999933;Kondo et al. (2022);Experiment 1;Orientation
6;105;135;71;30;1;5;1.16509811300057;Kondo et al. (2022);Experiment 1;Orientation
6;172;165;-67;-7;1;5;0.441314777999651;Kondo et al. (2022);Experiment 1;Orientation
6;41;26;-49;-15;1;5;1.19680982500086;Kondo et al. (2022);Experiment 1;Orientation
6;35;27;6;-8;1;5;1.16071017600007;Kondo et al. (2022);Experiment 1;Orientation
6;54;51;-19;-3;1;5;1.27662313699966;Kondo et al. (2022);Experiment 1;Orientation
6;48;56;6;8;1;5;1.11466853799993;Kondo et al. (2022);Experiment 1;Orientation
6;165;160;63;-5;1;5;0.488866995000535;Kondo et al. (2022);Experiment 1;Orientation
6;62;61;-77;-1;1;5;0.610762124000757;Kondo et al. (2022);Experiment 1;Orientation
6;55;61;7;6;1;5;0.683927599000526;Kondo et al. (2022);Experiment 1;Orientation
6;117;114;-62;-3;1;5;0.912435053999616;Kondo et al. (2022);Experiment 1;Orientation
6;63;50;54;-13;1;5;1.11087575500005;Kondo et al. (2022);Experiment 1;Orientation
6;45;47;18;2;1;5;1.00393638100013;Kondo et al. (2022);Experiment 1;Orientation
6;133;122;-88;-11;1;5;1.37617810499978;Kondo et al. (2022);Experiment 1;Orientation
6;170;162;-37;-8;1;5;1.05005608800002;Kondo et al. (2022);Experiment 1;Orientation
6;28;25;-38;-3;1;6;0.790705054000682;Kondo et al. (2022);Experiment 1;Orientation
6;178;170;30;-8;1;6;0.39476867599933;Kondo et al. (2022);Experiment 1;Orientation
6;85;67;-87;-18;1;6;0.560817541999313;Kondo et al. (2022);Experiment 1;Orientation
6;62;60;23;-2;1;6;0.715996396999799;Kondo et al. (2022);Experiment 1;Orientation
6;51;43;11;-8;1;6;1.03486850199988;Kondo et al. (2022);Experiment 1;Orientation
6;24;17;27;-7;1;6;0.959962955000265;Kondo et al. (2022);Experiment 1;Orientation
6;114;111;-90;-3;1;6;0.58207325300009;Kondo et al. (2022);Experiment 1;Orientation
6;44;46;70;2;1;6;0.860135921000619;Kondo et al. (2022);Experiment 1;Orientation
6;172;168;52;-4;1;6;0.572155658000156;Kondo et al. (2022);Experiment 1;Orientation
6;153;49;19;76;1;6;0.486139237000316;Kondo et al. (2022);Experiment 1;Orientation
6;177;175;-24;-2;1;6;0.979032690999702;Kondo et al. (2022);Experiment 1;Orientation
6;173;162;4;-11;1;6;0.970374620000257;Kondo et al. (2022);Experiment 1;Orientation
6;13;27;-20;14;1;6;0.521959097000035;Kondo et al. (2022);Experiment 1;Orientation
6;111;121;82;10;1;6;1.10514412599969;Kondo et al. (2022);Experiment 1;Orientation
6;149;147;-38;-2;1;6;0.951918667000427;Kondo et al. (2022);Experiment 1;Orientation
6;54;56;-85;2;1;6;0.877755890000117;Kondo et al. (2022);Experiment 1;Orientation
6;149;129;85;-20;1;6;0.977808203999302;Kondo et al. (2022);Experiment 1;Orientation
6;118;135;31;17;1;6;0.954426199000409;Kondo et al. (2022);Experiment 1;Orientation
6;0;5;-62;5;1;6;0.720465142000648;Kondo et al. (2022);Experiment 1;Orientation
6;58;62;-58;4;1;6;1.21991006099961;Kondo et al. (2022);Experiment 1;Orientation
6;11;15;47;4;1;6;0.940102946000479;Kondo et al. (2022);Experiment 1;Orientation
6;91;110;-80;19;1;6;0.859963554000387;Kondo et al. (2022);Experiment 1;Orientation
6;131;142;-40;11;1;6;0.963940722000189;Kondo et al. (2022);Experiment 1;Orientation
6;108;113;23;5;1;6;0.591956903000209;Kondo et al. (2022);Experiment 1;Orientation
6;120;127;-12;7;1;6;0.941231519999747;Kondo et al. (2022);Experiment 1;Orientation
6;166;157;-46;-9;1;6;0.510545953000474;Kondo et al. (2022);Experiment 1;Orientation
6;17;18;-31;1;1;6;0.588442306000616;Kondo et al. (2022);Experiment 1;Orientation
6;16;29;1;13;1;6;0.377843980999387;Kondo et al. (2022);Experiment 1;Orientation
6;37;12;-21;-25;1;6;1.03440810800021;Kondo et al. (2022);Experiment 1;Orientation
6;84;68;-47;-16;1;6;0.591471251000257;Kondo et al. (2022);Experiment 1;Orientation
6;118;115;-34;-3;1;6;0.590294648000054;Kondo et al. (2022);Experiment 1;Orientation
6;82;85;36;3;1;6;0.691825335000431;Kondo et al. (2022);Experiment 1;Orientation
6;37;38;45;1;1;6;0.470624762000625;Kondo et al. (2022);Experiment 1;Orientation
6;78;59;-41;-19;1;6;0.555842946999292;Kondo et al. (2022);Experiment 1;Orientation
6;109;121;-31;12;1;6;0.393551422999735;Kondo et al. (2022);Experiment 1;Orientation
6;16;29;-87;13;1;6;1.53652286499982;Kondo et al. (2022);Experiment 1;Orientation
6;4;12;12;8;1;6;1.20166335800059;Kondo et al. (2022);Experiment 1;Orientation
6;81;74;-77;-7;1;6;1.18950244200005;Kondo et al. (2022);Experiment 1;Orientation
6;23;19;58;-4;1;6;0.716009181999652;Kondo et al. (2022);Experiment 1;Orientation
6;30;28;-7;-2;1;6;1.20978443500007;Kondo et al. (2022);Experiment 1;Orientation
6;16;31;14;15;1;6;0.404122425000423;Kondo et al. (2022);Experiment 1;Orientation
6;79;60;-63;-19;1;6;0.440353102999325;Kondo et al. (2022);Experiment 1;Orientation
6;20;27;59;7;1;6;0.668187571999624;Kondo et al. (2022);Experiment 1;Orientation
6;140;142;60;2;1;6;1.41873314799977;Kondo et al. (2022);Experiment 1;Orientation
6;166;156;-26;-10;1;6;0.930819189999966;Kondo et al. (2022);Experiment 1;Orientation
6;12;7;-26;-5;1;6;1.09204472800047;Kondo et al. (2022);Experiment 1;Orientation
6;162;144;30;-18;1;6;1.03827208999974;Kondo et al. (2022);Experiment 1;Orientation
6;19;31;-37;12;1;6;0.937582497000221;Kondo et al. (2022);Experiment 1;Orientation
6;143;147;56;4;1;6;0.633883249999599;Kondo et al. (2022);Experiment 1;Orientation
6;82;69;61;-13;1;6;0.551279152999996;Kondo et al. (2022);Experiment 1;Orientation
6;89;87;-7;-2;1;7;1.87767563299985;Kondo et al. (2022);Experiment 1;Orientation
6;164;154;-75;-10;1;7;0.905541159999302;Kondo et al. (2022);Experiment 1;Orientation
6;4;17;-20;13;1;7;0.673629455000082;Kondo et al. (2022);Experiment 1;Orientation
6;41;31;-37;-10;1;7;0.743530490999547;Kondo et al. (2022);Experiment 1;Orientation
6;54;57;-13;3;1;7;0.790218779999122;Kondo et al. (2022);Experiment 1;Orientation
6;81;69;-27;-12;1;7;0.580772891999914;Kondo et al. (2022);Experiment 1;Orientation
6;56;41;25;-15;1;7;0.631146924999484;Kondo et al. (2022);Experiment 1;Orientation
6;4;12;52;8;1;7;1.07218395799919;Kondo et al. (2022);Experiment 1;Orientation
6;118;116;66;-2;1;7;1.39336886100045;Kondo et al. (2022);Experiment 1;Orientation
6;71;67;47;-4;1;7;0.481847915999424;Kondo et al. (2022);Experiment 1;Orientation
6;131;131;-60;0;1;7;0.802598739999667;Kondo et al. (2022);Experiment 1;Orientation
6;29;31;-78;2;1;7;0.527731131999644;Kondo et al. (2022);Experiment 1;Orientation
6;29;36;0;7;1;7;0.425049931000103;Kondo et al. (2022);Experiment 1;Orientation
6;172;156;37;-16;1;7;0.809780438000416;Kondo et al. (2022);Experiment 1;Orientation
6;139;138;33;-1;1;7;0.501727361999656;Kondo et al. (2022);Experiment 1;Orientation
6;90;109;49;19;1;7;0.691707097999824;Kondo et al. (2022);Experiment 1;Orientation
6;139;146;-49;7;1;7;1.02049495899973;Kondo et al. (2022);Experiment 1;Orientation
6;35;43;-76;8;1;7;1.11649728500015;Kondo et al. (2022);Experiment 1;Orientation
6;169;166;46;-3;1;7;1.36191035199954;Kondo et al. (2022);Experiment 1;Orientation
6;30;41;-41;11;1;7;0.366774903000078;Kondo et al. (2022);Experiment 1;Orientation
6;152;155;58;3;1;7;0.352873335999902;Kondo et al. (2022);Experiment 1;Orientation
6;56;41;-84;-15;1;7;0.270709968000119;Kondo et al. (2022);Experiment 1;Orientation
6;36;39;20;3;1;7;0.653423698000552;Kondo et al. (2022);Experiment 1;Orientation
6;107;132;-71;25;1;7;0.431579608999527;Kondo et al. (2022);Experiment 1;Orientation
6;49;53;58;4;1;7;0.820654684000147;Kondo et al. (2022);Experiment 1;Orientation
6;166;158;63;-8;1;7;0.420553969000139;Kondo et al. (2022);Experiment 1;Orientation
6;19;16;-33;-3;1;7;0.44555023599969;Kondo et al. (2022);Experiment 1;Orientation
6;45;26;-26;-19;1;7;0.584880200000043;Kondo et al. (2022);Experiment 1;Orientation
6;153;150;72;-3;1;7;0.551519964000363;Kondo et al. (2022);Experiment 1;Orientation
6;52;58;-79;6;1;7;0.951531955000064;Kondo et al. (2022);Experiment 1;Orientation
6;79;57;-27;-22;1;7;0.804874380000001;Kondo et al. (2022);Experiment 1;Orientation
6;159;148;-80;-11;1;7;1.28137394799978;Kondo et al. (2022);Experiment 1;Orientation
6;150;145;9;-5;1;7;1.18057157600015;Kondo et al. (2022);Experiment 1;Orientation
6;84;66;66;-18;1;7;0.690543540999897;Kondo et al. (2022);Experiment 1;Orientation
6;18;19;66;1;1;7;0.49488280300011;Kondo et al. (2022);Experiment 1;Orientation
6;177;167;21;-10;1;7;0.920948320000207;Kondo et al. (2022);Experiment 1;Orientation
6;92;108;85;16;1;7;0.861147389000507;Kondo et al. (2022);Experiment 1;Orientation
6;141;133;-49;-8;1;7;1.10143318100017;Kondo et al. (2022);Experiment 1;Orientation
6;14;18;-53;4;1;7;0.42876793600044;Kondo et al. (2022);Experiment 1;Orientation
6;144;131;50;-13;1;7;0.475206746999902;Kondo et al. (2022);Experiment 1;Orientation
6;0;167;-36;-13;1;7;0.593368470000314;Kondo et al. (2022);Experiment 1;Orientation
6;145;129;35;-16;1;7;0.678493106000133;Kondo et al. (2022);Experiment 1;Orientation
6;36;23;-71;-13;1;7;1.01889992799988;Kondo et al. (2022);Experiment 1;Orientation
6;28;1;8;-27;1;7;0.930546749000314;Kondo et al. (2022);Experiment 1;Orientation
6;1;0;27;-1;1;7;1.01104514100007;Kondo et al. (2022);Experiment 1;Orientation
6;131;142;50;11;1;7;1.06331626600058;Kondo et al. (2022);Experiment 1;Orientation
6;152;149;-21;-3;1;7;1.11133916500057;Kondo et al. (2022);Experiment 1;Orientation
6;51;62;-79;11;1;7;0.832033333999789;Kondo et al. (2022);Experiment 1;Orientation
6;115;127;-64;12;1;7;0.978590509999776;Kondo et al. (2022);Experiment 1;Orientation
6;114;132;1;18;1;7;1.12268539199977;Kondo et al. (2022);Experiment 1;Orientation
6;138;138;-24;0;1;8;0.893946357999994;Kondo et al. (2022);Experiment 1;Orientation
6;177;166;-39;-11;1;8;0.433166446999167;Kondo et al. (2022);Experiment 1;Orientation
6;111;115;66;4;1;8;0.677818778000074;Kondo et al. (2022);Experiment 1;Orientation
6;38;16;73;-22;1;8;0.811703436999778;Kondo et al. (2022);Experiment 1;Orientation
6;125;153;-87;28;1;8;0.643544079000094;Kondo et al. (2022);Experiment 1;Orientation
6;171;167;-46;-4;1;8;1.02132401600011;Kondo et al. (2022);Experiment 1;Orientation
6;99;109;72;10;1;8;0.881739649000338;Kondo et al. (2022);Experiment 1;Orientation
6;157;158;-58;1;1;8;0.841308822000428;Kondo et al. (2022);Experiment 1;Orientation
6;16;28;-39;12;1;8;0.584975658000076;Kondo et al. (2022);Experiment 1;Orientation
6;153;136;43;-17;1;8;1.11236165500031;Kondo et al. (2022);Experiment 1;Orientation
6;165;155;-12;-10;1;8;0.798242687000311;Kondo et al. (2022);Experiment 1;Orientation
6;118;123;47;5;1;8;1.01857224000014;Kondo et al. (2022);Experiment 1;Orientation
6;51;60;67;9;1;8;1.65887762500006;Kondo et al. (2022);Experiment 1;Orientation
6;106;117;-55;11;1;8;0.39494663700043;Kondo et al. (2022);Experiment 1;Orientation
6;55;52;51;-3;1;8;0.680437507000534;Kondo et al. (2022);Experiment 1;Orientation
6;42;66;13;24;1;8;0.901395970000522;Kondo et al. (2022);Experiment 1;Orientation
6;4;179;38;-5;1;8;0.428962145000696;Kondo et al. (2022);Experiment 1;Orientation
6;177;178;7;1;1;8;0.560266271000728;Kondo et al. (2022);Experiment 1;Orientation
6;73;56;-76;-17;1;8;0.78195390899964;Kondo et al. (2022);Experiment 1;Orientation
6;151;153;-78;2;1;8;0.722498809998797;Kondo et al. (2022);Experiment 1;Orientation
6;42;49;-71;7;1;8;1.15492876999997;Kondo et al. (2022);Experiment 1;Orientation
6;124;127;-82;3;1;8;1.24105320300077;Kondo et al. (2022);Experiment 1;Orientation
6;165;158;-41;-7;1;8;1.06158109699936;Kondo et al. (2022);Experiment 1;Orientation
6;75;58;90;-17;1;8;0.692153612000766;Kondo et al. (2022);Experiment 1;Orientation
6;160;161;-85;1;1;8;0.89179424699978;Kondo et al. (2022);Experiment 1;Orientation
6;18;23;-38;5;1;8;1.23191550800038;Kondo et al. (2022);Experiment 1;Orientation
6;106;122;-88;16;1;8;0.710661866000009;Kondo et al. (2022);Experiment 1;Orientation
6;147;136;-41;-11;1;8;1.34088824799983;Kondo et al. (2022);Experiment 1;Orientation
6;147;142;0;-5;1;8;0.900781434000237;Kondo et al. (2022);Experiment 1;Orientation
6;135;128;12;-7;1;8;1.11759084900041;Kondo et al. (2022);Experiment 1;Orientation
6;142;144;-7;2;1;8;0.649981560000015;Kondo et al. (2022);Experiment 1;Orientation
6;44;54;-82;10;1;8;0.492148346000249;Kondo et al. (2022);Experiment 1;Orientation
6;118;129;-74;11;1;8;1.02161628399881;Kondo et al. (2022);Experiment 1;Orientation
6;137;123;-19;-14;1;8;0.669823483000073;Kondo et al. (2022);Experiment 1;Orientation
6;60;56;77;-4;1;8;0.660334625999894;Kondo et al. (2022);Experiment 1;Orientation
6;111;112;-51;1;1;8;1.25130492899916;Kondo et al. (2022);Experiment 1;Orientation
6;64;67;47;3;1;8;0.614115021000543;Kondo et al. (2022);Experiment 1;Orientation
6;164;163;80;-1;1;8;0.624569405999864;Kondo et al. (2022);Experiment 1;Orientation
6;136;137;28;1;1;8;0.752684712999326;Kondo et al. (2022);Experiment 1;Orientation
6;49;41;87;-8;1;8;0.365878590999273;Kondo et al. (2022);Experiment 1;Orientation
6;132;125;-83;-7;1;8;1.17780007799956;Kondo et al. (2022);Experiment 1;Orientation
6;125;143;7;18;1;8;0.515036769000289;Kondo et al. (2022);Experiment 1;Orientation
6;67;70;58;3;1;8;1.39188739500059;Kondo et al. (2022);Experiment 1;Orientation
6;122;132;-55;10;1;8;0.63143523799954;Kondo et al. (2022);Experiment 1;Orientation
6;28;18;-86;-10;1;8;1.26081238900042;Kondo et al. (2022);Experiment 1;Orientation
6;46;38;-18;-8;1;8;0.36456587900102;Kondo et al. (2022);Experiment 1;Orientation
6;60;55;-14;-5;1;8;1.02412064999953;Kondo et al. (2022);Experiment 1;Orientation
6;153;142;87;-11;1;8;0.904453821998686;Kondo et al. (2022);Experiment 1;Orientation
6;144;133;9;-11;1;8;0.960231207000106;Kondo et al. (2022);Experiment 1;Orientation
6;8;20;-44;12;1;8;0.420129723999707;Kondo et al. (2022);Experiment 1;Orientation
6;73;69;-65;-4;1;9;1.21761356699972;Kondo et al. (2022);Experiment 1;Orientation
6;13;16;60;3;1;9;0.465921990000425;Kondo et al. (2022);Experiment 1;Orientation
6;164;159;29;-5;1;9;0.44974531600019;Kondo et al. (2022);Experiment 1;Orientation
6;30;27;-46;-3;1;9;0.619156655000552;Kondo et al. (2022);Experiment 1;Orientation
6;120;120;-90;0;1;9;0.403514740000901;Kondo et al. (2022);Experiment 1;Orientation
6;129;128;-9;-1;1;9;0.447488801999498;Kondo et al. (2022);Experiment 1;Orientation
6;19;16;-70;-3;1;9;0.561721236999801;Kondo et al. (2022);Experiment 1;Orientation
6;179;0;20;1;1;9;0.413471148000099;Kondo et al. (2022);Experiment 1;Orientation
6;137;131;42;-6;1;9;1.23971508400064;Kondo et al. (2022);Experiment 1;Orientation
6;164;174;-27;10;1;9;0.386978321999777;Kondo et al. (2022);Experiment 1;Orientation
6;92;101;72;9;1;9;0.617440368998359;Kondo et al. (2022);Experiment 1;Orientation
6;163;151;-71;-12;1;9;0.498213560000295;Kondo et al. (2022);Experiment 1;Orientation
6;86;60;77;-26;1;9;0.921067592000327;Kondo et al. (2022);Experiment 1;Orientation
6;73;69;13;-4;1;9;1.02093103799962;Kondo et al. (2022);Experiment 1;Orientation
6;38;47;35;9;1;9;1.2449437030009;Kondo et al. (2022);Experiment 1;Orientation
6;138;119;80;-19;1;9;1.27334534500005;Kondo et al. (2022);Experiment 1;Orientation
6;10;15;-52;5;1;9;1.40815844100143;Kondo et al. (2022);Experiment 1;Orientation
6;123;125;67;2;1;9;0.897517364999658;Kondo et al. (2022);Experiment 1;Orientation
6;100;94;23;-6;1;9;1.24872753400086;Kondo et al. (2022);Experiment 1;Orientation
6;148;143;-48;-5;1;9;1.29936786699909;Kondo et al. (2022);Experiment 1;Orientation
6;11;23;-43;12;1;9;1.01978623000105;Kondo et al. (2022);Experiment 1;Orientation
6;76;56;-65;-20;1;9;0.780669531999592;Kondo et al. (2022);Experiment 1;Orientation
6;59;49;17;-10;1;9;0.401862827999139;Kondo et al. (2022);Experiment 1;Orientation
6;135;136;-76;1;1;9;0.431501859000491;Kondo et al. (2022);Experiment 1;Orientation
6;0;176;-45;-4;1;9;0.821003656999892;Kondo et al. (2022);Experiment 1;Orientation
6;92;96;88;4;1;9;0.551918613000453;Kondo et al. (2022);Experiment 1;Orientation
6;143;137;-51;-6;1;9;0.770980557001167;Kondo et al. (2022);Experiment 1;Orientation
6;127;148;16;21;1;9;0.481693964999067;Kondo et al. (2022);Experiment 1;Orientation
6;36;37;-89;1;1;9;0.889014383999893;Kondo et al. (2022);Experiment 1;Orientation
6;94;19;-58;-75;1;9;0.621977169999809;Kondo et al. (2022);Experiment 1;Orientation
6;167;158;-73;-9;1;9;0.977646549001292;Kondo et al. (2022);Experiment 1;Orientation
6;59;34;-72;-25;1;9;0.610905374998765;Kondo et al. (2022);Experiment 1;Orientation
6;55;42;4;-13;1;9;0.501647293998758;Kondo et al. (2022);Experiment 1;Orientation
6;84;66;-29;-18;1;9;0.63724017200002;Kondo et al. (2022);Experiment 1;Orientation
6;128;122;-44;-6;1;9;0.617132029999993;Kondo et al. (2022);Experiment 1;Orientation
6;159;163;-31;4;1;9;0.616364425999564;Kondo et al. (2022);Experiment 1;Orientation
6;93;106;66;13;1;9;0.801987308001117;Kondo et al. (2022);Experiment 1;Orientation
6;95;114;-2;19;1;9;0.469045587999062;Kondo et al. (2022);Experiment 1;Orientation
6;29;11;66;-18;1;9;1.16329822999978;Kondo et al. (2022);Experiment 1;Orientation
6;52;41;-23;-11;1;9;0.534584243001518;Kondo et al. (2022);Experiment 1;Orientation
6;119;122;-67;3;1;9;0.633660612000313;Kondo et al. (2022);Experiment 1;Orientation
6;29;22;90;-7;1;9;1.22316085499915;Kondo et al. (2022);Experiment 1;Orientation
6;101;125;-72;24;1;9;0.623009346998515;Kondo et al. (2022);Experiment 1;Orientation
6;110;129;-9;19;1;9;0.571371034999174;Kondo et al. (2022);Experiment 1;Orientation
6;137;139;-27;2;1;9;0.451916907999475;Kondo et al. (2022);Experiment 1;Orientation
6;70;49;67;-21;1;9;0.450857188001464;Kondo et al. (2022);Experiment 1;Orientation
6;120;124;-50;4;1;9;0.380799177999506;Kondo et al. (2022);Experiment 1;Orientation
6;24;38;-84;14;1;9;0.881364562999806;Kondo et al. (2022);Experiment 1;Orientation
6;81;68;-57;-13;1;9;0.632142968001062;Kondo et al. (2022);Experiment 1;Orientation
6;40;45;41;5;1;9;0.798915343999397;Kondo et al. (2022);Experiment 1;Orientation
6;39;29;1;-10;1;10;1.24381808800172;Kondo et al. (2022);Experiment 1;Orientation
