obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
16;78;52;-26;3.04665020003449;5;22;94;Houborg et al. (2023);Experiment 2;Orientation
16;68;56;-12;1.21181110001635;5;10;95;Houborg et al. (2023);Experiment 2;Orientation
16;49;53;4;1.09491699992213;5;19;96;Houborg et al. (2023);Experiment 2;Orientation
16;87;82;-5;1.79546549997758;5;-38;97;Houborg et al. (2023);Experiment 2;Orientation
16;35;53;18;2.36266540002543;5;52;98;Houborg et al. (2023);Experiment 2;Orientation
16;9;37;28;1.57877779996488;5;26;99;Houborg et al. (2023);Experiment 2;Orientation
16;108;112;4;6.48290050006472;5;81;100;Houborg et al. (2023);Experiment 2;Orientation
16;43;46;3;1.02819720003754;6;65;101;Houborg et al. (2023);Experiment 2;Orientation
16;51;61;10;1.61198739998508;6;-8;102;Houborg et al. (2023);Experiment 2;Orientation
16;162;169;7;1.6286196000874;6;69;103;Houborg et al. (2023);Experiment 2;Orientation
16;65;58;-7;1.67864190007094;6;-83;104;Houborg et al. (2023);Experiment 2;Orientation
16;19;48;29;1.1615473999409;6;46;105;Houborg et al. (2023);Experiment 2;Orientation
16;19;36;17;0.694815499940887;6;0;106;Houborg et al. (2023);Experiment 2;Orientation
16;3;179;-4;1.21176440001;6;16;107;Houborg et al. (2023);Experiment 2;Orientation
16;50;38;-12;1.91231619997416;6;-47;108;Houborg et al. (2023);Experiment 2;Orientation
16;46;43;-3;1.66203349991702;6;4;109;Houborg et al. (2023);Experiment 2;Orientation
16;75;49;-26;1.46197150007356;6;-29;110;Houborg et al. (2023);Experiment 2;Orientation
16;52;51;-1;3.69699690002017;6;23;111;Houborg et al. (2023);Experiment 2;Orientation
16;4;4;0;1.41168010002002;6;48;112;Houborg et al. (2023);Experiment 2;Orientation
16;96;90;-6;1.94565829995554;6;88;113;Houborg et al. (2023);Experiment 2;Orientation
16;9;19;10;1.36181999999098;6;87;114;Houborg et al. (2023);Experiment 2;Orientation
16;20;30;10;0.511052999994718;6;-11;115;Houborg et al. (2023);Experiment 2;Orientation
16;147;150;3;2.19579810008872;6;53;116;Houborg et al. (2023);Experiment 2;Orientation
16;23;29;6;0.994753700098954;6;-56;117;Houborg et al. (2023);Experiment 2;Orientation
16;122;131;9;3.31338760000654;6;81;118;Houborg et al. (2023);Experiment 2;Orientation
16;168;163;-5;1.31172500003595;6;-46;119;Houborg et al. (2023);Experiment 2;Orientation
16;124;135;11;1.36179220001213;6;44;120;Houborg et al. (2023);Experiment 2;Orientation
16;85;91;6;0.878054899978451;7;39;121;Houborg et al. (2023);Experiment 2;Orientation
16;44;38;-6;1.12815340002999;7;41;122;Houborg et al. (2023);Experiment 2;Orientation
16;19;21;2;2.87977250001859;7;25;123;Houborg et al. (2023);Experiment 2;Orientation
16;149;151;2;1.46181300003082;7;50;124;Houborg et al. (2023);Experiment 2;Orientation
16;73;58;-15;1.24517170002218;7;76;125;Houborg et al. (2023);Experiment 2;Orientation
16;105;141;36;1.16220170003362;7;-32;126;Houborg et al. (2023);Experiment 2;Orientation
16;168;171;3;1.31154230004176;7;-63;127;Houborg et al. (2023);Experiment 2;Orientation
16;150;152;2;0.511011400027201;7;18;128;Houborg et al. (2023);Experiment 2;Orientation
16;152;161;9;1.42858860001434;7;-2;129;Houborg et al. (2023);Experiment 2;Orientation
16;138;145;7;2.2291812999174;7;14;130;Houborg et al. (2023);Experiment 2;Orientation
16;129;147;18;1.72888880001847;7;9;131;Houborg et al. (2023);Experiment 2;Orientation
16;65;30;-35;5.3483798999805;7;64;132;Houborg et al. (2023);Experiment 2;Orientation
16;169;3;14;2.51280189992394;7;76;133;Houborg et al. (2023);Experiment 2;Orientation
16;64;52;-12;4.24746519990731;7;-75;134;Houborg et al. (2023);Experiment 2;Orientation
16;175;165;-10;0.894818100030534;7;69;135;Houborg et al. (2023);Experiment 2;Orientation
16;23;28;5;2.52952460001688;7;-28;136;Houborg et al. (2023);Experiment 2;Orientation
16;82;89;7;1.51184659998398;7;-59;137;Houborg et al. (2023);Experiment 2;Orientation
16;54;61;7;1.19498570007272;7;28;138;Houborg et al. (2023);Experiment 2;Orientation
16;134;134;0;1.294977499987;7;-80;139;Houborg et al. (2023);Experiment 2;Orientation
16;129;137;8;1.61194179998711;7;5;140;Houborg et al. (2023);Experiment 2;Orientation
16;1;2;1;1.66208409995306;8;-52;141;Houborg et al. (2023);Experiment 2;Orientation
16;120;123;3;1.77879620005842;8;61;142;Houborg et al. (2023);Experiment 2;Orientation
16;178;5;7;1.74416379991453;8;-58;143;Houborg et al. (2023);Experiment 2;Orientation
16;165;160;-5;1.21150309999939;8;13;144;Houborg et al. (2023);Experiment 2;Orientation
16;71;53;-18;1.32843380002305;8;-86;145;Houborg et al. (2023);Experiment 2;Orientation
16;66;56;-10;1.54534820001572;8;5;146;Houborg et al. (2023);Experiment 2;Orientation
16;67;51;-16;1.82890590000898;8;-1;147;Houborg et al. (2023);Experiment 2;Orientation
16;92;103;11;1.26214339991566;8;-25;148;Houborg et al. (2023);Experiment 2;Orientation
16;89;84;-5;2.31259310001042;8;3;149;Houborg et al. (2023);Experiment 2;Orientation
16;66;49;-17;1.46195440005977;8;23;150;Houborg et al. (2023);Experiment 2;Orientation
16;103;127;24;1.46181220002472;8;-37;151;Houborg et al. (2023);Experiment 2;Orientation
16;8;31;23;2.36257849994581;8;-85;152;Houborg et al. (2023);Experiment 2;Orientation
16;158;154;-4;2.59607779991347;8;30;153;Houborg et al. (2023);Experiment 2;Orientation
16;28;28;0;1.42867519997526;8;-50;154;Houborg et al. (2023);Experiment 2;Orientation
16;54;55;1;1.3117867000401;8;-26;155;Houborg et al. (2023);Experiment 2;Orientation
16;6;7;1;1.44527750008274;8;48;156;Houborg et al. (2023);Experiment 2;Orientation
16;97;120;23;1.22832500003278;8;89;157;Houborg et al. (2023);Experiment 2;Orientation
16;28;41;13;0.978299300069921;8;69;158;Houborg et al. (2023);Experiment 2;Orientation
16;30;138;-72;1.77880349999759;8;-2;159;Houborg et al. (2023);Experiment 2;Orientation
16;161;161;0;1.49550419999287;8;49;160;Houborg et al. (2023);Experiment 2;Orientation
16;101;117;16;1.29517269995995;9;60;161;Houborg et al. (2023);Experiment 2;Orientation
16;170;158;-12;2.47952980000991;9;-69;162;Houborg et al. (2023);Experiment 2;Orientation
16;60;50;-10;2.02900589990895;9;-70;163;Houborg et al. (2023);Experiment 2;Orientation
16;7;22;15;3.68041069991887;9;53;164;Houborg et al. (2023);Experiment 2;Orientation
16;132;149;17;2.34591829997953;9;55;165;Houborg et al. (2023);Experiment 2;Orientation
16;56;39;-17;2.01225220004562;9;76;166;Houborg et al. (2023);Experiment 2;Orientation
16;170;168;-2;2.34603590006009;9;66;167;Houborg et al. (2023);Experiment 2;Orientation
16;3;171;-12;2.12896749994252;9;-13;168;Houborg et al. (2023);Experiment 2;Orientation
16;20;28;8;1.36187230003998;9;-17;169;Houborg et al. (2023);Experiment 2;Orientation
16;152;164;12;2.7129363999702;9;48;170;Houborg et al. (2023);Experiment 2;Orientation
16;177;166;-11;2.96307419997174;9;-25;171;Houborg et al. (2023);Experiment 2;Orientation
16;12;43;31;2.6128104000818;9;-15;172;Houborg et al. (2023);Experiment 2;Orientation
16;32;28;-4;2.34601380000822;9;-20;173;Houborg et al. (2023);Experiment 2;Orientation
16;165;163;-2;2.47945949994028;9;47;174;Houborg et al. (2023);Experiment 2;Orientation
16;43;28;-15;2.07919229997788;9;-58;175;Houborg et al. (2023);Experiment 2;Orientation
16;60;57;-3;0.944811100023799;9;-17;176;Houborg et al. (2023);Experiment 2;Orientation
16;58;52;-6;1.5453233999433;9;2;177;Houborg et al. (2023);Experiment 2;Orientation
16;179;175;-4;1.09482300002128;9;59;178;Houborg et al. (2023);Experiment 2;Orientation
16;163;156;-7;2.27924820000771;9;16;179;Houborg et al. (2023);Experiment 2;Orientation
16;12;39;27;0.894771700026467;9;-29;180;Houborg et al. (2023);Experiment 2;Orientation
16;15;21;6;3.4634984000586;10;-3;181;Houborg et al. (2023);Experiment 2;Orientation
16;78;70;-8;2.01238400000148;10;-63;182;Houborg et al. (2023);Experiment 2;Orientation
16;114;122;8;2.19579849997535;10;-36;183;Houborg et al. (2023);Experiment 2;Orientation
16;25;44;19;2.31259460002184;10;89;184;Houborg et al. (2023);Experiment 2;Orientation
16;45;24;-21;2.94627750001382;10;-20;185;Houborg et al. (2023);Experiment 2;Orientation
16;171;178;7;1.62849650008138;10;54;186;Houborg et al. (2023);Experiment 2;Orientation
16;178;163;-15;2.74609559995588;10;-7;187;Houborg et al. (2023);Experiment 2;Orientation
16;17;40;23;1.8956170999445;10;-19;188;Houborg et al. (2023);Experiment 2;Orientation
16;82;138;56;2.17921910004225;10;-65;189;Houborg et al. (2023);Experiment 2;Orientation
16;34;52;18;4.9813792000059;10;48;190;Houborg et al. (2023);Experiment 2;Orientation
16;26;29;3;2.07896579999942;10;8;191;Houborg et al. (2023);Experiment 2;Orientation
16;36;34;-2;2.12911820004229;10;-10;192;Houborg et al. (2023);Experiment 2;Orientation
16;158;119;-39;2.81294039997738;10;58;193;Houborg et al. (2023);Experiment 2;Orientation
16;114;133;19;3.07995129993651;10;44;194;Houborg et al. (2023);Experiment 2;Orientation
16;87;78;-9;1.8622782001039;10;27;195;Houborg et al. (2023);Experiment 2;Orientation
16;136;138;2;2.01232430001255;10;-49;196;Houborg et al. (2023);Experiment 2;Orientation
16;102;122;20;1.26170689996798;10;34;197;Houborg et al. (2023);Experiment 2;Orientation
16;48;49;1;1.01141080004163;10;54;198;Houborg et al. (2023);Experiment 2;Orientation
16;167;150;-17;7.93385979998857;10;61;199;Houborg et al. (2023);Experiment 2;Orientation
16;168;161;-7;1.32847440009937;10;-1;200;Houborg et al. (2023);Experiment 2;Orientation
17;134;130;-4;1.2950753000332;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation
17;83;85;2;2.5461978999665;1;51;2;Houborg et al. (2023);Experiment 2;Orientation
17;124;134;10;1.92909769993275;1;-41;3;Houborg et al. (2023);Experiment 2;Orientation
17;114;116;2;1.11181390006095;1;10;4;Houborg et al. (2023);Experiment 2;Orientation
17;126;115;-11;1.7621278000297;1;-12;5;Houborg et al. (2023);Experiment 2;Orientation
17;130;130;0;1.47860699996818;1;-4;6;Houborg et al. (2023);Experiment 2;Orientation
17;67;53;-14;0.944890899932943;1;63;7;Houborg et al. (2023);Experiment 2;Orientation
17;4;29;25;2.6127739000367;1;63;8;Houborg et al. (2023);Experiment 2;Orientation
17;171;167;-4;1.51197570003569;1;13;9;Houborg et al. (2023);Experiment 2;Orientation
17;30;40;10;5.49853009998333;1;-39;10;Houborg et al. (2023);Experiment 2;Orientation
17;137;10;53;2.39619260001928;1;73;11;Houborg et al. (2023);Experiment 2;Orientation
17;99;108;9;1.84553309995681;1;38;12;Houborg et al. (2023);Experiment 2;Orientation
17;33;40;7;1.678656199947;1;66;13;Houborg et al. (2023);Experiment 2;Orientation
17;77;32;-45;1.86229049996473;1;-44;14;Houborg et al. (2023);Experiment 2;Orientation
17;129;126;-3;2.11324229999445;1;-52;15;Houborg et al. (2023);Experiment 2;Orientation
17;159;157;-2;1.29522919992451;1;-30;16;Houborg et al. (2023);Experiment 2;Orientation
17;127;157;30;1.52858109993394;1;32;17;Houborg et al. (2023);Experiment 2;Orientation
17;177;154;-23;1.64543949998915;1;-50;18;Houborg et al. (2023);Experiment 2;Orientation
17;80;29;-51;2.19573919998948;1;-83;19;Houborg et al. (2023);Experiment 2;Orientation
17;76;53;-23;1.14497660007328;1;4;20;Houborg et al. (2023);Experiment 2;Orientation
17;21;27;6;3.54696890001651;2;55;21;Houborg et al. (2023);Experiment 2;Orientation
17;85;94;9;4.8646436999552;2;-64;22;Houborg et al. (2023);Experiment 2;Orientation
17;162;156;-6;1.09492790000513;2;-77;23;Houborg et al. (2023);Experiment 2;Orientation
17;110;88;-22;1.36194060009439;2;52;24;Houborg et al. (2023);Experiment 2;Orientation
17;92;89;-3;4.71482069999911;2;18;25;Houborg et al. (2023);Experiment 2;Orientation
17;38;43;5;2.22929110005498;2;54;26;Houborg et al. (2023);Experiment 2;Orientation
17;56;22;-34;1.92909810005222;2;-18;27;Houborg et al. (2023);Experiment 2;Orientation
17;95;93;-2;2.36274839995895;2;-39;28;Houborg et al. (2023);Experiment 2;Orientation
17;43;40;-3;1.19507130002603;2;52;29;Houborg et al. (2023);Experiment 2;Orientation
17;113;140;27;1.36193749995437;2;-70;30;Houborg et al. (2023);Experiment 2;Orientation
17;10;45;35;3.56359100004192;2;-77;31;Houborg et al. (2023);Experiment 2;Orientation
17;165;27;42;1.44527310004923;2;25;32;Houborg et al. (2023);Experiment 2;Orientation
17;113;136;23;1.36194869992323;2;52;33;Houborg et al. (2023);Experiment 2;Orientation
17;105;103;-2;1.82883630006108;2;8;34;Houborg et al. (2023);Experiment 2;Orientation
17;97;95;-2;1.26177069998812;2;8;35;Houborg et al. (2023);Experiment 2;Orientation
17;177;170;-7;3.64686849992722;2;-80;36;Houborg et al. (2023);Experiment 2;Orientation
17;74;62;-12;3.14651720004622;2;-77;37;Houborg et al. (2023);Experiment 2;Orientation
17;26;50;24;4.41442609997466;2;48;38;Houborg et al. (2023);Experiment 2;Orientation
17;46;56;10;2.34600719995797;2;-20;39;Houborg et al. (2023);Experiment 2;Orientation
17;168;146;-22;2.11240920005366;2;58;40;Houborg et al. (2023);Experiment 2;Orientation
17;100;136;36;1.74546620005276;3;68;41;Houborg et al. (2023);Experiment 2;Orientation
17;25;21;-4;4.86468110000715;3;75;42;Houborg et al. (2023);Experiment 2;Orientation
17;20;141;-59;3.8304714000551;3;5;43;Houborg et al. (2023);Experiment 2;Orientation
17;121;147;26;1.36190619994886;3;79;44;Houborg et al. (2023);Experiment 2;Orientation
17;16;28;12;2.16239610000048;3;-75;45;Houborg et al. (2023);Experiment 2;Orientation
17;28;37;9;1.71220459998585;3;-12;46;Houborg et al. (2023);Experiment 2;Orientation
17;64;39;-25;1.99583260004874;3;-36;47;Houborg et al. (2023);Experiment 2;Orientation
17;35;21;-14;1.04495459992904;3;29;48;Houborg et al. (2023);Experiment 2;Orientation
17;175;178;3;3.06301159993745;3;40;49;Houborg et al. (2023);Experiment 2;Orientation
17;1;6;5;1.76228769996669;3;-6;50;Houborg et al. (2023);Experiment 2;Orientation
17;12;32;20;2.57939490000717;3;-11;51;Houborg et al. (2023);Experiment 2;Orientation
17;160;161;1;2.36273720010649;3;32;52;Houborg et al. (2023);Experiment 2;Orientation
17;15;12;-3;2.57942389999516;3;-35;53;Houborg et al. (2023);Experiment 2;Orientation
17;164;160;-4;2.26252939994447;3;31;54;Houborg et al. (2023);Experiment 2;Orientation
17;38;17;-21;1.39531930000521;3;-54;55;Houborg et al. (2023);Experiment 2;Orientation
17;9;89;80;3.04666100000031;3;29;56;Houborg et al. (2023);Experiment 2;Orientation
17;38;28;-10;1.39523849997204;3;-29;57;Houborg et al. (2023);Experiment 2;Orientation
17;39;27;-12;1.04491010005586;3;-1;58;Houborg et al. (2023);Experiment 2;Orientation
17;138;123;-15;1.54532609996386;3;81;59;Houborg et al. (2023);Experiment 2;Orientation
17;78;86;8;1.86224319995381;3;60;60;Houborg et al. (2023);Experiment 2;Orientation
17;178;8;10;1.87894229998346;4;80;61;Houborg et al. (2023);Experiment 2;Orientation
17;116;135;19;1.46194120007567;4;62;62;Houborg et al. (2023);Experiment 2;Orientation
17;68;88;20;2.29599050001707;4;48;63;Houborg et al. (2023);Experiment 2;Orientation
17;149;133;-16;1.47863309993409;4;-81;64;Houborg et al. (2023);Experiment 2;Orientation
17;153;146;-7;1.52887480007485;4;-4;65;Houborg et al. (2023);Experiment 2;Orientation
17;66;61;-5;1.96233960008249;4;87;66;Houborg et al. (2023);Experiment 2;Orientation
17;92;89;-3;3.13005669997074;4;-26;67;Houborg et al. (2023);Experiment 2;Orientation
17;46;47;1;1.7955519000534;4;46;68;Houborg et al. (2023);Experiment 2;Orientation
17;139;155;16;2.19589909992646;4;87;69;Houborg et al. (2023);Experiment 2;Orientation
17;34;12;-22;1.51172489998862;4;-75;70;Houborg et al. (2023);Experiment 2;Orientation
17;180;173;-7;0.894679100019857;4;34;71;Houborg et al. (2023);Experiment 2;Orientation
17;94;128;34;1.4118433999829;4;86;72;Houborg et al. (2023);Experiment 2;Orientation
17;74;73;-1;2.54608809994534;4;20;73;Houborg et al. (2023);Experiment 2;Orientation
17;37;59;22;0.89489729993511;4;37;74;Houborg et al. (2023);Experiment 2;Orientation
17;22;9;-13;1.37840159994084;4;15;75;Houborg et al. (2023);Experiment 2;Orientation
17;108;127;19;1.21172609995119;4;-86;76;Houborg et al. (2023);Experiment 2;Orientation
17;136;123;-13;1.54531880002469;4;-28;77;Houborg et al. (2023);Experiment 2;Orientation
17;73;62;-11;1.09495429997332;4;63;78;Houborg et al. (2023);Experiment 2;Orientation
17;110;114;4;1.59552430000622;4;-37;79;Houborg et al. (2023);Experiment 2;Orientation
17;110;121;11;1.51183089998085;4;0;80;Houborg et al. (2023);Experiment 2;Orientation
17;12;0;-12;1.27850020001642;5;-82;81;Houborg et al. (2023);Experiment 2;Orientation
17;3;1;-2;2.36266059998889;5;9;82;Houborg et al. (2023);Experiment 2;Orientation
17;29;41;12;1.7786436000606;5;-26;83;Houborg et al. (2023);Experiment 2;Orientation
17;131;136;5;1.39508509996813;5;78;84;Houborg et al. (2023);Experiment 2;Orientation
17;3;167;-16;1.64520160004031;5;-52;85;Houborg et al. (2023);Experiment 2;Orientation
17;31;16;-15;3.53024210000876;5;-28;86;Houborg et al. (2023);Experiment 2;Orientation
17;72;48;-24;1.42862579994835;5;-41;87;Houborg et al. (2023);Experiment 2;Orientation
17;147;141;-6;1.49525000003632;5;-75;88;Houborg et al. (2023);Experiment 2;Orientation
17;137;136;-1;2.729507299955;5;10;89;Houborg et al. (2023);Experiment 2;Orientation
17;125;133;8;1.16155660001095;5;12;90;Houborg et al. (2023);Experiment 2;Orientation
17;43;41;-2;1.47852539992891;5;82;91;Houborg et al. (2023);Experiment 2;Orientation
17;49;28;-21;3.16337590001058;5;-6;92;Houborg et al. (2023);Experiment 2;Orientation
17;8;17;9;3.93059939995874;5;41;93;Houborg et al. (2023);Experiment 2;Orientation
17;139;114;-25;2.0123370999936;5;49;94;Houborg et al. (2023);Experiment 2;Orientation
17;157;146;-11;2.44596410007216;5;-18;95;Houborg et al. (2023);Experiment 2;Orientation
17;173;152;-21;3.46345679997467;5;-16;96;Houborg et al. (2023);Experiment 2;Orientation
17;39;38;-1;2.92975510004908;5;-46;97;Houborg et al. (2023);Experiment 2;Orientation
17;70;36;-34;1.26180590002332;5;-31;98;Houborg et al. (2023);Experiment 2;Orientation
17;133;41;88;3.39696409995668;5;-63;99;Houborg et al. (2023);Experiment 2;Orientation
17;144;138;-6;4.08078130008653;5;-11;100;Houborg et al. (2023);Experiment 2;Orientation
17;99;114;15;2.89664070005529;6;45;101;Houborg et al. (2023);Experiment 2;Orientation
17;12;19;7;1.14477769995574;6;87;102;Houborg et al. (2023);Experiment 2;Orientation
17;146;132;-14;2.0123115000315;6;46;103;Houborg et al. (2023);Experiment 2;Orientation
17;136;129;-7;1.91228060005233;6;10;104;Houborg et al. (2023);Experiment 2;Orientation
17;16;19;3;0.961582100018859;6;-60;105;Houborg et al. (2023);Experiment 2;Orientation
17;105;122;17;1.59536859998479;6;-89;106;Houborg et al. (2023);Experiment 2;Orientation
17;73;73;0;1.82899960002396;6;32;107;Houborg et al. (2023);Experiment 2;Orientation
17;58;62;4;1.86227190005593;6;15;108;Houborg et al. (2023);Experiment 2;Orientation
17;83;57;-26;2.47918270004448;6;-25;109;Houborg et al. (2023);Experiment 2;Orientation
17;72;90;18;1.79552689997945;6;11;110;Houborg et al. (2023);Experiment 2;Orientation
17;152;104;-48;1.39516429998912;6;-80;111;Houborg et al. (2023);Experiment 2;Orientation
